"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Ethnic Instruments","Soundiron","Waterharp 2.0","$59.00","Collection of classic and unique Waterphone sounds","no reviews","no reviews","1"
"Ethnic Instruments","VSL Single Instruments","Glass Instruments","$75.00","Glass Instruments by VSL","no reviews","no reviews","0"
"Ethnic Instruments","East West","QL SILK","$199.00","Traditional instruments from China, Persia and India","2009","2009","0"
"Ethnic Instruments","East West","QL Gypsy","$199.00","The virtual Gipsy orchestra from East West, Hollywood","no reviews","no reviews","0"
"Ethnic Instruments","Cinematique Instruments","Santur","$24.81","Persian Metallic Strings","no reviews","no reviews","1"
"Ethnic Instruments","Impact Soundworks","Koron","$139.00","Collection of 10 traditional Iranian instruments","no reviews","no reviews","1"
"Ethnic Instruments","Soniccouture","Balinese Gamelan II","$119.00","A journey to the centre of percussion","no reviews","no reviews","1"
"Ethnic Instruments","Soniccouture","Array Mbira","$59.00","A 5 Octave Thumb Piano from Array Instruments","no reviews","no reviews","1"
"Ethnic Instruments","Soniccouture","Glass-Works","$99.00","Unique Collection of Instruments made from Glass","no reviews","no reviews","1"
"Ethnic Instruments","Soniccouture","The Conservatoire Collection","$139.00","Extensive Collection of Renaissance & Baroque Instruments","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","World Strings Guzheng","$119.00","Guzheng for Kontakt 4 or newer","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","World Percussion 2.0 - AFRICA","$99.00","""Africa"" part of the complete World Percussion 2.0 library","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","World Percussion 2.0 - ASIA","$99.00","""Asia"" part of the complete World Percussion 2.0 library","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","World Percussion 2.0 - EUROPE","$99.00","""Europe"" part of the complete World Percussion 2.0 library","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","World Percussion 2.0 - Middle East","$99.00","""Middle East"" part of the World Percussion 2.0 library","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","World Percussion 2.0 - SOUTH AMERICA","$99.00","""South America"" part of the World Percussion 2.0 library","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","World Percussion 2.0","$479.00","High End Percussion Instruments from around the world","2013","2013","1"
"Ethnic Instruments","UVI","Gypsy Jazzy","$149.00","Gypsy jazz sound at its best - Electro swing to swing house!","2012","2012","0"
"Ethnic Instruments","East West","QL RA","$199.00","Ethnical instruments from around the world","no reviews","no reviews","0"
"Ethnic Instruments","Cinematique Instruments","Balalaika","$28.78","3-stringed prima Balalaika which has a typical E-E-A tuning","no reviews","no reviews","1"
"Ethnic Instruments","Soundiron","Aztec Death Whistle","$19.00","Deeply sampled Folk Wind instrument","no reviews","no reviews","1"
"Ethnic Instruments","Soundiron","Stringed Collection","$199.00","A collection of unusual stringed instruments","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","Asia Bundle","$299.00","Asia Bundle: World Percussion Asia + Guzheng + Taiko","no reviews","no reviews","1"
"Bundles & Collections","Best Service","Engine Artists Library","$0.00","Your free entry into the world of the Best Service Engine 2","no reviews","no reviews","0"
"Bundles & Collections","Best Service","ERA II  Medieval Legends","$259.00","A huge set of historical instruments","2016","2012","0"
"Bundles & Collections","Best Service","Forest Kingdom II","$259.00","The sound of forests and jungles, the sound of Mother Nature","2013","2011","0"
"Bundles & Collections","Best Service","Epic World","$199.00","Epic World - Cinematic Landscapes by Eduardo Tarilonte","2012","2011","0"
"Bundles & Collections","Best Service","Cinematique Instruments 1","$199.00","Cinematic library with unique instruments","2013","2010","0"
"Bundles & Collections","VSL Instruments Collections","Historic Winds III","$395.00","The Natural Horn by Vienna Symphonic Library","no reviews","no reviews","0"
"Bundles & Collections","VSL Instruments Collections","Synchron Percussion I","$795.00","16 Orchestral Percussion Instruments from the Synchron Stage","no reviews","no reviews","0"
"Bundles & Collections","VSL Instruments Collections","Historic Winds II","$565.00","Nine rare Instruments of the Renaissance and Baroque Era","no reviews","no reviews","0"
"Bundles & Collections","VSL Instruments Collections","Historic Winds I","$565.00","Historic Instruments from the Renaissance and Baroque period","no reviews","no reviews","0"
"Bundles & Collections","Native Instruments","Komplete 11 Ultimate","$991.44","87 products, 18,000+ sounds, 500+ GB instruments and effects","no reviews","no reviews","0"
"Bundles & Collections","Native Instruments","Komplete 11","$495.23","45 products, 13,000+ sounds, 155+ GB instruments and effects","no reviews","no reviews","0"
"Bundles & Collections","Native Instruments","Komplete 11 Select","$187.57","11 Products, 2,500+ Sounds, 25+ GB Instruments and Effects","no reviews","no reviews","0"
"Bundles & Collections","Strezov Sampling","StormChoir 2 Complete","$469.00","Realistic sounding Choir Sample Library -","no reviews","no reviews","1"
"Bundles & Collections","Soundiron","The Omega Plan","$999.00","Bundle existing over 110 Soundiron libraries","no reviews","no reviews","1"
"Bundles & Collections","VSL Instruments Bundles","Voices Complete","$595.00","All available Vienna Products in the Voices Category","no reviews","no reviews","0"
"Bundles & Collections","cinesamples","CineStrings CORE + CineBrass CORE Bundle","$579.00","CORE Bundle containing CineStrings & CineBrass","no reviews","no reviews","1"
"Bundles & Collections","cinesamples","CineStrings RUNS + Hollywoodwinds Bundle","$219.00","Bundle containing CineStrings RUNS + Hollywoodwinds","no reviews","no reviews","1"
"Bundles & Collections","Project SAM","Orchestral Essentials Pack","$509.25","Bundle Containing Orchestral Essentials 1 and 2","no reviews","no reviews","1"
"Bundles & Collections","East West","Ghostwriter","$219.00","Innovative sounds and sound design by Steven Wilson","2014","2014","0"
"Bundles & Collections","UVI","Electro Suite","$199.00","A unique compilation of powerful instruments","no reviews","no reviews","0"
"Bundles & Collections","VSL Instruments Bundles","Super Package","$8955.00","The ultimate Vienna Symphonic Library anthology","no reviews","no reviews","0"
"Bundles & Collections","Virtual Guitarist","Bundle THREE","$287.81","Three Virtual Guitarists of your choice","no reviews","no reviews","0"
"Bundles & Collections","Virtual Guitarist","Bundle TWO","$217.34","Two virtual Guitarists of your choice","no reviews","no reviews","0"
"Bundles & Collections","IK-Multimedia","Syntronik","$237.19","Collection of 38 iconic synthesizers and string machines","no reviews","no reviews","0"
"Bundles & Collections","Modartt","Pianoteq 6 Studio Bundle","$693.71","Pianoteq PRO + all instrument packs","no reviews","no reviews","0"
"Bundles & Collections","Project SAM","Swing! Pack","$558.75","Bundle including Swing! and Swing More!","no reviews","no reviews","1"
"Bundles & Collections","Project SAM","Swing More!","$356.25","ProjectSAM's 2nd Jazzy Film Scoring Library","no reviews","no reviews","1"
"Bundles & Collections","Virtual Guitarist","Virtual Guitarist Bundle","$332.47","A team of virtual guitar heroes at your fingertips","no reviews","no reviews","0"
"Bundles & Collections","Steinberg","Absolute 3","$451.56","Steinberg’s VST Instruments Collection","no reviews","no reviews","0"
"Bundles & Collections","Umlaut Audio","uBEAT Bundle","$99.00","The ultimate beat bundle for next-level results","no reviews","no reviews","1"
"Bundles & Collections","Cinematique Instruments","Charakter Piano Collection","$73.44","A variety of 4 Pianos","no reviews","no reviews","1"
"Bundles & Collections","cinesamples","Dulcimer & Zither & Viola da Gamba Bundle","$149.00","Cinesamples' World Series Highlights Bundle","no reviews","no reviews","1"
"Bundles & Collections","Cinematique Instruments","Ensemblia All3","$227.17","All 3 Ensemblia Instruments:Orchestra, Metallique & Stringed","no reviews","no reviews","1"
"Bundles & Collections","Cinematic Strings","Cinematic Studio Bundle 1","$434.00","Bundle containing Studio Strings and Studio Piano","no reviews","no reviews","1"
"Bundles & Collections","Ample Sound","Ample 2 in 1 Acoustic Bass Bundle","$181.00","Bundle containing 2 Acoustic Basses","no reviews","no reviews","0"
"Bundles & Collections","Ample Sound","Ample 3 in 1 Electric Bass Bundle","$193.00","Bundle containing 3 Electric Basses","no reviews","no reviews","0"
"Bundles & Collections","e-instruments","Session Keys Electric Bundle","$99.00","Two Electric Classics in One","no reviews","no reviews","1"
"Bundles & Collections","Project SAM","Master Pack 2","$2474.25","All 14 ProjectSAM Libraries","no reviews","no reviews","1"
"Bundles & Collections","Arturia","V-Collection 5","$249.00","Collection of 17 great Software Keyboards","no reviews","no reviews","0"
"Bundles & Collections","IK-Multimedia","Miroslav Philharmonik 2 CE","$167.72","Orchestral instrument for musicians on a budget","no reviews","no reviews","0"
"Bundles & Collections","IK-Multimedia","TotalStudio MAX Bundle","$574.62","Ultimate fully stocked Recording Studio","no reviews","no reviews","0"
"Bundles & Collections","Project SAM","Versatility Pack","$489.75","Bundle containing Orchestral Essentials & Swing!","no reviews","no reviews","1"
"Bundles & Collections","Project SAM","Fantasy Pack","$579.00","Bundle containing Lumina, Orchestrator and Concert Harp","no reviews","no reviews","1"
"Bundles & Collections","Project SAM","Symphonic Pack","$534.00","Bundle containing Symphobia 1 and True Strike 1","no reviews","no reviews","1"
"Bundles & Collections","Project SAM","Creative Pack","$1515.75","Bundle containing 6 Project SAM Libraries","no reviews","no reviews","1"
"Bundles & Collections","Ample Sound","Ample 2 in1 Metal Bundle","$161.00","Bundle containing Ample Guitar AME & Ample Bass Metal Ray","no reviews","no reviews","0"
"Bundles & Collections","Soniccouture","Box Of Tricks","$99.00","Collection of 13 instruments with Imogen Heap","no reviews","no reviews","1"
"Bundles & Collections","Ample Sound","Ample 17 in1 Full Bundle","$919.00","Bundle containing all Ample Sound Guitars and Basses","no reviews","no reviews","0"
"Bundles & Collections","XLN Audio","Addictive Drums 2 Creative Collection","$296.74","5 Drumkits & Sounds of 5 vintage drumcomputer","no reviews","no reviews","0"
"Bundles & Collections","Toontrack","EZkeys Bundle","$197.49","Three EZkeys instruments of your choice","no reviews","no reviews","0"
"Bundles & Collections","MVPloops","Code Platinum","$129.00","125 multi-sample instruments designed for beat making","no reviews","no reviews","0"
"Bundles & Collections","MVPloops","MOGUL","$129.00","Thousands of Hot Sounds for Modern Beat Making","no reviews","no reviews","0"
"Bundles & Collections","MVPloops","Sound Platoon","$149.00","Allround Toolkit for modern beat productions","no reviews","no reviews","0"
"Bundles & Collections","MVPloops","Urban Vault","$149.00","Virtual Instrument, Construction Kits, On-Board FX and more","no reviews","no reviews","0"
"Bundles & Collections","IK-Multimedia","SampleTank 3","$376.13","IK Multimedia´s Sound and Groove Workstation","no reviews","no reviews","0"
"Bundles & Collections","UVI","Vintage Vault 2","$599.00","Large Collection of Vintage Synths, Sampler and Drum Machine","no reviews","no reviews","0"
"Bundles & Collections","Project SAM","Symphobia Colours Pack","$222.00","Bundle including ANIMATOR & ORCHESTRATOR","no reviews","no reviews","1"
"Bundles & Collections","Toontrack","New York Studios Collection Super Bundle","$346.36","Bundle: Superior Drummer, NY-Studios Vol 2&3 + free packs","no reviews","no reviews","0"
"Bundles & Collections","Sample Logic","Tronix","$84.36","Collection morphed electrified instruments for Ableton Live","no reviews","no reviews","0"
"Bundles & Collections","VSL Special Editions","Special Edition Section Vol. 2 Guitars & Keyboards","$70.00","The Guitars & Keyboards Section from the Volume 2 Collection","no reviews","no reviews","0"
"Bundles & Collections","East West","QL Gypsy","$199.00","The virtual Gipsy orchestra from East West, Hollywood","no reviews","no reviews","0"
"Bundles & Collections","Cinematique Instruments","CI Creative Pack","$263.00","Bundle containing five Cinematique Instruments products","no reviews","no reviews","1"
"Bundles & Collections","Cinematique Instruments","Cinematique Pack","$312.62","Bundle containing six Cinematique Instruments products","no reviews","no reviews","1"
"Bundles & Collections","Sugar Bytes","Sugar Bundle","$495.23","Big Package - Tiny Price. Don't miss a Byte!","no reviews","no reviews","0"
"Bundles & Collections","Cinematic Strings","Cinematic Studio Strings Bundle","$598.00","Bundle containing Studio Strings and Studio Solo Strings","no reviews","no reviews","1"
"Bundles & Collections","Gothic Instruments","COMPLETE  Bundle","$336.44","All Gothic Instruments Libraries in One","no reviews","no reviews","1"
"Bundles & Collections","Waves","Pianos & Keys","$133.98","Waves' iconic pianos and keys in one collection","no reviews","no reviews","0"
"Bundles & Collections","IK-Multimedia","Syntronik Crossgrade","$147.87","Crossgrade from any IK product to Syntronik","no reviews","no reviews","0"
"Bundles & Collections","AAS","Modeling Collection Bundle","$207.92","Bundle containing 6 AAS instruments","no reviews","no reviews","0"
"Bundles & Collections","Soundiron","Juno VHS Bundle","$159.00","Inspiring playable Sounds & Drums Bundle","no reviews","no reviews","1"
"Bundles & Collections","cinesamples","The Everything Bundle","$4349.00","Complete Cinesamples Libraries Bundle","no reviews","no reviews","1"
"Bundles & Collections","IK-Multimedia","SampleTank MAX Bundle","$552.79","SampleTank 3 plus 22 additional Instrument Libraries","no reviews","no reviews","0"
"Bundles & Collections","Waldorf","Waldorf Edition 2","$68.48","Bundle containing 3 Waldorf Plugins in a New Edition","no reviews","no reviews","0"
